pathway	freq	padj	stability	overlap
GOBP_APOPTOTIC_SIGNALING_PATHWAY	3	0.045186280871122274	0.23076923076923078	0.9759326113116726
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	8	0.045349768347917506	0.6153846153846154	0.9931693989071039
GOBP_IMPORT_INTO_CELL	3	0.04551262444048621	0.23076923076923078	0.9901960784313726
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	8	0.045604697017649	0.6153846153846154	0.9812158469945356
GOBP_DETECTION_OF_STIMULUS	1	0.04563909552567393	0.07692307692307693	0.9902439024390244
GOBP_REGULATED_EXOCYTOSIS	6	0.04575653279363289	0.46153846153846156	0.9893939393939394
GOBP_IMPORT_INTO_NUCLEUS	4	0.04600518779492975	0.3076923076923077	0.9937888198757764
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	5	0.04615491070419633	0.38461538461538464	0.9702552719200888
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	4	0.04623904982005261	0.3076923076923077	1.0
GOBP_PROTEIN_DEPHOSPHORYLATION	4	0.046365769776537266	0.3076923076923077	0.9846014492753623
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	1	0.04650238076310537	0.07692307692307693	0.9849624060150376
GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS	6	0.04664814424823094	0.46153846153846156	0.9754098360655737
GOBP_REGULATION_OF_HEMOPOIESIS	5	0.04696308431452543	0.38461538461538464	0.9827380952380953
GOBP_ENDOSOMAL_TRANSPORT	4	0.04712102881242199	0.3076923076923077	0.9885844748858447
GOBP_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	4	0.04723990505272013	0.3076923076923077	1.0
GOBP_AGING	3	0.04734767859785676	0.23076923076923078	0.9844124700239808
GOBP_INSULIN_SECRETION	5	0.047469506000605274	0.38461538461538464	0.9939393939393939
GOBP_INORGANIC_ANION_TRANSPORT	5	0.04750642392916207	0.38461538461538464	0.9948387096774194
GOBP_RESPONSE_TO_LIGHT_STIMULUS	11	0.04753124790471137	0.8461538461538461	0.9863147605083089
GOBP_VESICLE_LOCALIZATION	4	0.04762329556074454	0.3076923076923077	0.9918032786885246
GOBP_METHYLATION	4	0.047646166915643134	0.3076923076923077	0.982089552238806
GOBP_REGULATION_OF_DEPHOSPHORYLATION	2	0.04770218079312792	0.15384615384615385	1.0
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	7	0.04785577889401684	0.5384615384615384	0.9894179894179894
GOBP_REGULATION_OF_CHEMOTAXIS	1	0.047962034959228426	0.07692307692307693	0.9903381642512077
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	6	0.048148475081449184	0.46153846153846156	0.9809902740937222
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1	0.048151258516808085	0.07692307692307693	1.0
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	2	0.048177391556248395	0.15384615384615385	0.9770742358078602
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	4	0.048435181045951445	0.3076923076923077	0.9754174397031541
GOBP_TEMPERATURE_HOMEOSTASIS	1	0.048595352194796326	0.07692307692307693	0.9940476190476191
GOBP_DOUBLE_STRAND_BREAK_REPAIR	4	0.04862629918255825	0.3076923076923077	0.9860557768924303
GOBP_MYELOID_LEUKOCYTE_ACTIVATION	2	0.0487155919623312	0.15384615384615385	0.9887387387387387
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	3	0.04892878388856827	0.23076923076923078	0.9848484848484849
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	1	0.04896777342486048	0.07692307692307693	0.9902912621359223
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	2	0.04903929257029519	0.15384615384615385	1.0
GOBP_EAR_DEVELOPMENT	5	0.049055419794449204	0.38461538461538464	0.991578947368421
GOBP_SODIUM_ION_TRANSPORT	7	0.04922315112116071	0.5384615384615384	0.9889610389610392
GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	2	0.049254905505862624	0.15384615384615385	0.9828660436137071
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	2	0.04939347784048302	0.15384615384615385	0.9887387387387387
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	4	0.049405814478928306	0.3076923076923077	0.988479262672811
GOBP_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION	2	0.049480560311458685	0.15384615384615385	1.0
GOBP_REGULATION_OF_PROTEOLYSIS	4	0.04964222593303829	0.3076923076923077	0.9726027397260274
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	9	0.049874216497773634	0.6923076923076923	1.0
GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT	4	0.049953255410361226	0.3076923076923077	1.0
GOBP_CHROMATIN_REMODELING	4	0.05007820625513941	0.3076923076923077	0.9917127071823205
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	1	0.05061609694734175	0.07692307692307693	0.990521327014218
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	2	0.05061748876320067	0.15384615384615385	1.0
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	6	0.0508229173246468	0.46153846153846156	0.9805253623188407
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	4	0.05089690499868495	0.3076923076923077	0.9920634920634921
GOBP_REGULATION_OF_BLOOD_CIRCULATION	6	0.050986788106416804	0.46153846153846156	0.9873949579831933
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	4	0.05100825069081288	0.3076923076923077	0.9862637362637363
GOBP_RESPONSE_TO_WOUNDING	7	0.0511556174072419	0.5384615384615384	0.9765986394557823
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	4	0.051164906667806875	0.3076923076923077	0.9907407407407407
GOBP_RESPONSE_TO_METAL_ION	6	0.05124899129641586	0.46153846153846156	0.9819958847736626
GOBP_FAT_CELL_DIFFERENTIATION	6	0.05146862907898245	0.46153846153846156	0.9885844748858448
GOBP_CYTOSOLIC_TRANSPORT	9	0.05153744048928349	0.6923076923076923	0.9938271604938274
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	2	0.051587337365113055	0.15384615384615385	0.9806701030927836
GOBP_CIRCADIAN_RHYTHM	8	0.0516818188073109	0.6153846153846154	0.9918918918918919
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1	0.05174875023171702	0.07692307692307693	0.9730941704035875
GOBP_NEURON_MIGRATION	8	0.051861913244630936	0.6153846153846154	0.9965034965034966
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	2	0.05203797832268235	0.15384615384615385	0.9868995633187773
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	4	0.05209039019023243	0.3076923076923077	0.9883720930232558
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS	5	0.05211245583406514	0.38461538461538464	0.9948387096774194
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	2	0.05226773736601924	0.15384615384615385	0.9966442953020134
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	3	0.05252293986495079	0.23076923076923078	0.979591836734694
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	2	0.052888974430328924	0.15384615384615385	0.9871244635193133
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	3	0.05293095394473288	0.23076923076923078	0.9861111111111112
GOBP_RNA_SPLICING	4	0.05294132348575144	0.3076923076923077	0.9792746113989638
GOBP_MRNA_PROCESSING	4	0.05313475678669648	0.3076923076923077	0.9773755656108597
GOBP_ADULT_BEHAVIOR	3	0.05325399279329659	0.23076923076923078	1.0
GOBP_CELLULAR_RESPONSE_TO_RADIATION	5	0.053286303185156814	0.38461538461538464	0.995266272189349
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	7	0.053524590063111645	0.5384615384615384	0.9809264305177111
GOBP_REGULATION_OF_GROWTH	9	0.05362634412036844	0.6923076923076923	0.9738345310484614
GOBP_MALE_GAMETE_GENERATION	4	0.05369415038199747	0.3076923076923077	0.9773242630385488
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	4	0.0538020492470824	0.3076923076923077	0.98582995951417
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	4	0.053897085674781776	0.3076923076923077	0.9847122302158273
GOBP_MEMBRANE_ORGANIZATION	1	0.053899696368514466	0.07692307692307693	0.9722222222222222
GOBP_MEMORY	4	0.05411701760967494	0.3076923076923077	1.0
GOBP_ANION_TRANSMEMBRANE_TRANSPORT	2	0.054200088904607036	0.15384615384615385	0.9883177570093458
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	6	0.0542019259746977	0.46153846153846156	0.9954954954954953
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	6	0.05426891525666897	0.46153846153846156	0.9760479041916169
GOBP_CALCIUM_ION_TRANSPORT	2	0.05427594563009595	0.15384615384615385	0.9813829787234043
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	5	0.05457508910342289	0.38461538461538464	0.9763527054108216
GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS	4	0.05495206512463561	0.3076923076923077	0.9891304347826086
GOBP_PEPTIDYL_THREONINE_MODIFICATION	6	0.05510208071203885	0.46153846153846156	1.0
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	2	0.055112633628679075	0.15384615384615385	0.9856115107913669
GOBP_METAL_ION_HOMEOSTASIS	2	0.05528839181970817	0.15384615384615385	0.9739057239057238
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	4	0.055565066212069913	0.3076923076923077	0.980719794344473
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	3	0.05580747490402127	0.23076923076923078	1.0
GOBP_REGULATION_OF_METAL_ION_TRANSPORT	7	0.05582256432130948	0.5384615384615384	0.9808459696727853
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	4	0.05604667713231902	0.3076923076923077	0.9787371134020618
GOBP_LEUKOCYTE_PROLIFERATION	2	0.05626197378200298	0.15384615384615385	0.9831649831649831
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	7	0.056267711209492886	0.5384615384615384	1.0
GOBP_GLYCOSYLATION	2	0.056336457928605164	0.15384615384615385	0.9871794871794872
GOBP_MUSCLE_CELL_PROLIFERATION	5	0.056427484236952964	0.38461538461538464	0.9913513513513514
GOBP_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	3	0.05657872602282837	0.23076923076923078	0.9870689655172414
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	4	0.056936561427055235	0.3076923076923077	0.9865702479338844
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	8	0.05717905796778173	0.6153846153846154	0.9897435897435898
GOBP_DNA_REPLICATION	3	0.0572450417904129	0.23076923076923078	0.984009840098401
GOBP_GLIOGENESIS	2	0.057350383380562024	0.15384615384615385	0.9849056603773585
GOBP_LIPID_LOCALIZATION	8	0.05742159305962498	0.6153846153846154	0.9793719211822658
GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	3	0.05775192660837525	0.23076923076923078	0.9862258953168044
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	4	0.057854440077779075	0.3076923076923077	0.9908376963350786
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1	0.057983401115633666	0.07692307692307693	0.99
GOBP_ORGANELLE_DISASSEMBLY	2	0.058130004962606556	0.15384615384615385	1.0
GOBP_CELLULAR_HOMEOSTASIS	3	0.05820797176580028	0.23076923076923078	0.9705521472392636
GOBP_RNA_CATABOLIC_PROCESS	1	0.0584860272374057	0.07692307692307693	0.9885057471264368
GOBP_GLAND_DEVELOPMENT	6	0.05863966003342754	0.46153846153846156	0.9790640394088669
GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	4	0.05895641501237303	0.3076923076923077	1.0
GOBP_T_CELL_ACTIVATION	3	0.058969506172331286	0.23076923076923078	0.9770609318996416
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	5	0.05924536848107649	0.38461538461538464	1.0
GOBP_ION_HOMEOSTASIS	4	0.05928308096242523	0.3076923076923077	0.9721059972105996
GOBP_ORGANIC_ACID_TRANSPORT	6	0.05937855424442958	0.46153846153846156	0.9844124700239808
GOBP_POSTSYNAPSE_ORGANIZATION	2	0.05967526536061015	0.15384615384615385	0.9934640522875817
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	1	0.059780091195040255	0.07692307692307693	0.986784140969163
GOBP_ODONTOGENESIS	3	0.059781579432575706	0.23076923076923078	1.0
GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	3	0.05978310682795488	0.23076923076923078	0.9853917662682603
GOBP_DIGESTION	2	0.059798387550371854	0.15384615384615385	1.0
GOBP_RECEPTOR_METABOLIC_PROCESS	2	0.05984450510212383	0.15384615384615385	0.9936305732484076
GOBP_NEPHRON_DEVELOPMENT	8	0.05987105966439492	0.6153846153846154	0.9964028776978417
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	1	0.060287020631025055	0.07692307692307693	0.9844357976653697
GOBP_TUBE_FORMATION	8	0.0604218241063318	0.6153846153846154	0.9949664429530201
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	4	0.060426934643378956	0.3076923076923077	0.9934640522875817
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	4	0.060426934643378956	0.3076923076923077	0.9934640522875817
GOBP_T_CELL_DIFFERENTIATION	2	0.060605022037990945	0.15384615384615385	0.98582995951417
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	2	0.060605022037990945	0.15384615384615385	0.98582995951417
GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	6	0.06065105783853572	0.46153846153846156	0.9881516587677724
GOBP_RESPONSE_TO_INSULIN	3	0.06078590435682807	0.23076923076923078	0.9859353023909986
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY	6	0.06085247497169686	0.46153846153846156	0.990791896869245
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	4	0.06100704541387639	0.3076923076923077	1.0
GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY	6	0.06105734452449554	0.46153846153846156	0.9876543209876543
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	3	0.06108210515188192	0.23076923076923078	0.9805013927576601
GOBP_REGULATION_OF_MACROAUTOPHAGY	5	0.0613127727302837	0.38461538461538464	0.9934640522875817
GOBP_TRANSPORT_ALONG_MICROTUBULE	1	0.061325464629245444	0.07692307692307693	0.993421052631579
GOBP_DETECTION_OF_ABIOTIC_STIMULUS	2	0.06139757159505728	0.15384615384615385	1.0
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	3	0.06186033610425381	0.23076923076923078	0.9934210526315791
GOBP_TELENCEPHALON_DEVELOPMENT	4	0.0619548866754613	0.3076923076923077	0.9873853211009175
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY	4	0.06211677768987284	0.3076923076923077	0.9818037974683544
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	6	0.06215337643410399	0.46153846153846156	0.9954337899543378
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	7	0.06227981561088232	0.5384615384615384	0.9854819976771197
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	6	0.06230872443865925	0.46153846153846156	0.9945175438596491
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	1	0.062347277125458594	0.07692307692307693	0.9939393939393939
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	2	0.06290684883677079	0.15384615384615385	0.9894179894179894
GOBP_TAXIS	3	0.0629211478059674	0.23076923076923078	0.9744503862150921
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	7	0.06293080193866277	0.5384615384615384	1.0
GOBP_REGULATION_OF_DNA_RECOMBINATION	4	0.06296630453467855	0.3076923076923077	1.0
GOBP_REGULATION_OF_HEART_CONTRACTION	2	0.06306210963341108	0.15384615384615385	0.9896907216494846
GOBP_RESPONSE_TO_ESTRADIOL	7	0.06309985908395413	0.5384615384615384	1.0
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	6	0.06311879475468517	0.46153846153846156	0.9894736842105264
GOBP_MRNA_CATABOLIC_PROCESS	5	0.0637482475582069	0.38461538461538464	0.9880184331797235
GOBP_RECOMBINATIONAL_REPAIR	2	0.06377067474120282	0.15384615384615385	0.9933774834437086
GOBP_ICOSANOID_METABOLIC_PROCESS	2	0.06380792374723854	0.15384615384615385	1.0
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	4	0.06388988825726441	0.3076923076923077	0.9719662058371735
GOBP_CELLULAR_KETONE_METABOLIC_PROCESS	4	0.06442463312355798	0.3076923076923077	0.9893617021276596
GOBP_ADAPTIVE_IMMUNE_RESPONSE	2	0.06454871018060172	0.15384615384615385	0.9792358803986712
GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS	8	0.0645510413677858	0.6153846153846154	1.0
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION	1	0.06468344335777841	0.07692307692307693	1.0
GOBP_MESODERM_DEVELOPMENT	7	0.0648614123732064	0.5384615384615384	1.0
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	4	0.06504091046308186	0.3076923076923077	0.9904891304347825
GOBP_SENSORY_ORGAN_MORPHOGENESIS	4	0.06522632594445661	0.3076923076923077	0.9854166666666666
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION	7	0.06552975015559677	0.5384615384615384	0.9854819976771196
GOBP_PROTEIN_PROCESSING	1	0.0659443361846911	0.07692307692307693	0.9869565217391304
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	7	0.06595472891221392	0.5384615384615384	0.9906832298136645
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	2	0.06598633481669149	0.15384615384615385	0.9882075471698113
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	8	0.06678972784065822	0.6153846153846154	1.0
GOBP_NUCLEAR_EXPORT	4	0.06682198597395922	0.3076923076923077	0.9933333333333333
GOBP_REGULATION_OF_AXONOGENESIS	4	0.06682198597395922	0.3076923076923077	0.9933333333333333
GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	4	0.06691105929862753	0.3076923076923077	0.9853556485355649
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	1	0.06693250437645959	0.07692307692307693	0.9938650306748467
GOBP_RESPONSE_TO_OXYGEN_LEVELS	5	0.06732610235712935	0.38461538461538464	0.9820598006644519
GOBP_RESPONSE_TO_ACID_CHEMICAL	1	0.06756471541417627	0.07692307692307693	1.0
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	6	0.06764124527905127	0.46153846153846156	0.9906890130353817
GOBP_REGULATION_OF_EXOCYTOSIS	4	0.06764953290985373	0.3076923076923077	0.9895287958115183
GOBP_REGULATION_OF_T_CELL_ACTIVATION	3	0.06788877966449122	0.23076923076923078	0.9812499999999998
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	3	0.0680151800759416	0.23076923076923078	0.989247311827957
GOBP_MITOTIC_NUCLEAR_DIVISION	1	0.06863195058652408	0.07692307692307693	0.9823321554770318
GOBP_MALE_SEX_DIFFERENTIATION	8	0.06863839038229923	0.6153846153846154	0.9948275862068966
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS	3	0.06864643118200918	0.23076923076923078	0.9823321554770318
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS	2	0.06878945641135713	0.15384615384615385	0.9821428571428572
GOBP_HEART_PROCESS	4	0.06890160389368682	0.3076923076923077	0.9852941176470589
GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	1	0.0691624959329734	0.07692307692307693	0.9893617021276596
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	5	0.06977884922180941	0.38461538461538464	0.9749003984063744
GOBP_AUTOPHAGOSOME_ORGANIZATION	2	0.06979018391571623	0.15384615384615385	1.0
GOBP_NEURON_APOPTOTIC_PROCESS	4	0.07033310803421955	0.3076923076923077	0.9863013698630136
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	3	0.07038755663155022	0.23076923076923078	0.9840637450199203
GOBP_REGULATION_OF_PROTEIN_SECRETION	3	0.07038981348474763	0.23076923076923078	0.9868421052631579
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	4	0.07079246616486816	0.3076923076923077	0.9846311475409836
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	4	0.07115427023769298	0.3076923076923077	0.9895348837209302
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	1	0.0721104182977736	0.07692307692307693	1.0
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	1	0.07249256708048414	0.07692307692307693	0.9935483870967742
GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	2	0.07259353359022272	0.15384615384615385	0.9893617021276596
GOBP_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS	1	0.07263059896317116	0.07692307692307693	1.0
GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	3	0.07265246205655308	0.23076923076923078	0.9891304347826088
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	6	0.07286269138844498	0.46153846153846156	0.9933333333333333
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	2	0.07316464748495918	0.15384615384615385	1.0
GOBP_REGULATION_OF_RNA_SPLICING	4	0.07336385282010832	0.3076923076923077	0.9931972789115646
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	6	0.07356198003181523	0.46153846153846156	0.9816053511705686
GOBP_SMOOTH_MUSCLE_CONTRACTION	1	0.0736986960067472	0.07692307692307693	1.0
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	4	0.07382124464952569	0.3076923076923077	0.9839357429718876
GOBP_TISSUE_REMODELING	9	0.07414094943735036	0.6923076923076923	0.9933774834437086
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	1	0.07434386529897083	0.07692307692307693	0.9861751152073732
GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS	6	0.07443264381994207	0.46153846153846156	0.9863636363636363
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	1	0.07458613859593594	0.07692307692307693	0.9844961240310077
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	2	0.07476273619563945	0.15384615384615385	0.9805389221556886
GOBP_VACUOLAR_TRANSPORT	3	0.07490780755356542	0.23076923076923078	0.9932432432432433
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	2	0.0752332779164764	0.15384615384615385	0.9931506849315068
GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	4	0.07526351496453627	0.3076923076923077	1.0
GOBP_KERATINOCYTE_DIFFERENTIATION	4	0.07526351496453627	0.3076923076923077	1.0
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	4	0.07595200461359265	0.3076923076923077	1.0
GOBP_GLUCOSE_METABOLIC_PROCESS	4	0.07601613424662926	0.3076923076923077	0.9903846153846154
GOBP_CELL_GROWTH	3	0.07620369909466479	0.23076923076923078	0.9761372110365398
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	2	0.07655869855515626	0.15384615384615385	0.9805194805194806
GOBP_OSTEOBLAST_DIFFERENTIATION	3	0.07739277925109947	0.23076923076923078	0.986046511627907
GOBP_CHONDROCYTE_DIFFERENTIATION	3	0.07739277925109947	0.23076923076923078	1.0
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	1	0.07740283663147392	0.07692307692307693	1.0
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	1	0.07740283663147392	0.07692307692307693	1.0
GOBP_HISTONE_MODIFICATION	6	0.07740753736782492	0.46153846153846156	0.9764957264957265
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM	8	0.07760335648104838	0.6153846153846154	1.0
GOBP_LIPID_OXIDATION	6	0.07763572762486409	0.46153846153846156	1.0
GOBP_STRESS_FIBER_ASSEMBLY	4	0.07771976769511402	0.3076923076923077	1.0
GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS	2	0.07807139138148309	0.15384615384615385	0.983739837398374
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	6	0.07820934508541756	0.46153846153846156	1.0
GOBP_ENDOTHELIAL_CELL_PROLIFERATION	2	0.07836333522478042	0.15384615384615385	0.9932885906040269
GOBP_POLYOL_METABOLIC_PROCESS	7	0.07837364087815808	0.5384615384615384	1.0
GOBP_RESPONSE_TO_BACTERIUM	2	0.07882087852687947	0.15384615384615385	0.9724473257698542
GOBP_NEURAL_TUBE_FORMATION	5	0.07916495077051913	0.38461538461538464	1.0
GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS	2	0.07985446738030488	0.15384615384615385	1.0
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS	1	0.08003752862469075	0.07692307692307693	0.993421052631579
GOBP_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	3	0.08006889441522147	0.23076923076923078	0.9931972789115647
GOBP_BLASTOCYST_DEVELOPMENT	1	0.08024012184139462	0.07692307692307693	1.0
GOBP_ERAD_PATHWAY	4	0.0804612275220915	0.3076923076923077	1.0
GOBP_RESPONSE_TO_HEAT	3	0.0806378886613929	0.23076923076923078	1.0
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE	2	0.0809773541435723	0.15384615384615385	0.9790419161676647
GOBP_SINGLE_FERTILIZATION	7	0.0809914788492531	0.5384615384615384	1.0
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	2	0.08153571082441366	0.15384615384615385	0.9818181818181818
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS	1	0.0816062901675849	0.07692307692307693	0.9890710382513661
GOBP_CELL_FATE_COMMITMENT	5	0.08161781373341388	0.38461538461538464	0.9863013698630138
GOBP_ADAPTIVE_THERMOGENESIS	1	0.08171955664405714	0.07692307692307693	0.9933774834437086
GOBP_REGULATION_OF_B_CELL_ACTIVATION	2	0.08190184056978253	0.15384615384615385	0.9891304347826086
GOBP_CARBOHYDRATE_HOMEOSTASIS	4	0.08193703781656875	0.3076923076923077	0.9859154929577465
